Field_1,RA_1,Dec_1,GAL_LONG,GAL_LAT,comment,image_file,filter
vphas_0004,100.106951872,0.0,211.67605232783458,-2.4495190595653815,,o20111230_00127.fit,u_SDSS
vphas_0004,100.106951872,0.0,211.67605232783458,-2.4495190595653815,,o20111230_00128.fit,u_SDSS
vphas_0004,100.106951872,0.0,211.67605232783458,-2.4495190595653815,,o20111230_00131.fit,g_SDSS
vphas_0004,100.106951872,0.0,211.67605232783458,-2.4495190595653815,,o20111230_00132.fit,g_SDSS
vphas_0004,100.106951872,0.0,211.67605232783458,-2.4495190595653815,,o20111230_00136.fit,r_SDSS
vphas_0004,100.106951872,0.0,211.67605232783458,-2.4495190595653815,,o20111230_00137.fit,r_SDSS
vphas_0005,101.069518717,0.0,212.1155221352963,-1.5929882180754926,,o20111230_00129.fit,u_SDSS
vphas_0005,101.069518717,0.0,212.1155221352963,-1.5929882180754926,,o20111230_00130.fit,u_SDSS
vphas_0005,101.069518717,0.0,212.1155221352963,-1.5929882180754926,,o20111230_00133.fit,g_SDSS
vphas_0005,101.069518717,0.0,212.1155221352963,-1.5929882180754926,,o20111230_00134.fit,g_SDSS
vphas_0005,101.069518717,0.0,212.1155221352963,-1.5929882180754926,,o20111230_00138.fit,r_SDSS
vphas_0005,101.069518717,0.0,212.1155221352963,-1.5929882180754926,,o20111230_00139.fit,r_SDSS
vphas_0007,102.994652406,0.0,212.99356240607966,0.12030387591887447,,o20120225_00033.fit,u_SDSS
vphas_0007,102.994652406,0.0,212.99356240607966,0.12030387591887447,,o20120225_00034.fit,u_SDSS
vphas_0007,102.994652406,0.0,212.99356240607966,0.12030387591887447,,o20120225_00039.fit,g_SDSS
vphas_0007,102.994652406,0.0,212.99356240607966,0.12030387591887447,,o20120225_00040.fit,g_SDSS
vphas_0007,102.994652406,0.0,212.99356240607966,0.12030387591887447,,o20120225_00045.fit,r_SDSS
vphas_0007,102.994652406,0.0,212.99356240607966,0.12030387591887447,,o20120225_00046.fit,r_SDSS
vphas_0008,103.957219251,0.0,213.43252573476516,0.9769644765064001,,o20120225_00035.fit,u_SDSS
vphas_0008,103.957219251,0.0,213.43252573476516,0.9769644765064001,,o20120225_00036.fit,u_SDSS
vphas_0008,103.957219251,0.0,213.43252573476516,0.9769644765064001,,o20120225_00041.fit,g_SDSS
vphas_0008,103.957219251,0.0,213.43252573476516,0.9769644765064001,,o20120225_00042.fit,g_SDSS
vphas_0008,103.957219251,0.0,213.43252573476516,0.9769644765064001,,o20120225_00047.fit,r_SDSS
vphas_0008,103.957219251,0.0,213.43252573476516,0.9769644765064001,,o20120225_00048.fit,r_SDSS
vphas_0009,104.919786096,0.0,213.87171297007836,1.8335677149797571,,o20120225_00037.fit,u_SDSS
vphas_0009,104.919786096,0.0,213.87171297007836,1.8335677149797571,,o20120225_00038.fit,u_SDSS
vphas_0009,104.919786096,0.0,213.87171297007836,1.8335677149797571,,o20120225_00043.fit,g_SDSS
vphas_0009,104.919786096,0.0,213.87171297007836,1.8335677149797571,,o20120225_00044.fit,g_SDSS
vphas_0009,104.919786096,0.0,213.87171297007836,1.8335677149797571,,o20120225_00049.fit,r_SDSS
vphas_0009,104.919786096,0.0,213.87171297007836,1.8335677149797571,,o20120225_00050.fit,r_SDSS
vphas_0018,282.032085561,0.0,32.55462663987449,0.7363637855698821,,o20130701_00122.fit,u_SDSS
vphas_0018,282.032085561,0.0,32.55462663987449,0.7363637855698821,,o20130701_00123.fit,u_SDSS
vphas_0018,282.032085561,0.0,32.55462663987449,0.7363637855698821,,o20130701_00128.fit,g_SDSS
vphas_0018,282.032085561,0.0,32.55462663987449,0.7363637855698821,,o20130701_00129.fit,g_SDSS
vphas_0018,282.032085561,0.0,32.55462663987449,0.7363637855698821,,o20130701_00130.fit,g_SDSS
vphas_0018,282.032085561,0.0,32.55462663987449,0.7363637855698821,,o20130701_00137.fit,r_SDSS
vphas_0018,282.032085561,0.0,32.55462663987449,0.7363637855698821,,o20130701_00138.fit,r_SDSS
vphas_0019,282.994652406,0.0,32.993562406079675,-0.12030387591888082,,o20120527_00269.fit,u_SDSS
vphas_0019,282.994652406,0.0,32.993562406079675,-0.12030387591888082,,o20120527_00270.fit,u_SDSS
vphas_0019,282.994652406,0.0,32.993562406079675,-0.12030387591888082,,o20120527_00273.fit,g_SDSS
vphas_0019,282.994652406,0.0,32.993562406079675,-0.12030387591888082,,o20120527_00274.fit,g_SDSS
vphas_0019,282.994652406,0.0,32.993562406079675,-0.12030387591888082,,o20120527_00277.fit,r_SDSS
vphas_0019,282.994652406,0.0,32.993562406079675,-0.12030387591888082,,o20120527_00278.fit,r_SDSS
vphas_0020,283.957219251,0.0,33.43252573476518,-0.9769644765064065,,o20120527_00271.fit,u_SDSS
vphas_0020,283.957219251,0.0,33.43252573476518,-0.9769644765064065,,o20120527_00272.fit,u_SDSS
vphas_0020,283.957219251,0.0,33.43252573476518,-0.9769644765064065,,o20120527_00275.fit,g_SDSS
vphas_0020,283.957219251,0.0,33.43252573476518,-0.9769644765064065,,o20120527_00276.fit,g_SDSS
vphas_0020,283.957219251,0.0,33.43252573476518,-0.9769644765064065,,o20120527_00279.fit,r_SDSS
vphas_0020,283.957219251,0.0,33.43252573476518,-0.9769644765064065,,o20120527_00280.fit,r_SDSS
vphas_0021,284.919786096,0.0,33.87171297007836,-1.833567714979728,,o20120429_00142.fit,u_SDSS
vphas_0021,284.919786096,0.0,33.87171297007836,-1.833567714979728,,o20120429_00143.fit,u_SDSS
vphas_0021,284.919786096,0.0,33.87171297007836,-1.833567714979728,,o20120429_00146.fit,g_SDSS
vphas_0021,284.919786096,0.0,33.87171297007836,-1.833567714979728,,o20120429_00147.fit,g_SDSS
vphas_0021,284.919786096,0.0,33.87171297007836,-1.833567714979728,,o20120429_00150.fit,r_SDSS
vphas_0021,284.919786096,0.0,33.87171297007836,-1.833567714979728,,o20120429_00151.fit,r_SDSS
vphas_0022,285.882352941,0.0,34.311320804244076,-2.690063190830689,,o20120429_00144.fit,u_SDSS
vphas_0022,285.882352941,0.0,34.311320804244076,-2.690063190830689,,o20120429_00145.fit,u_SDSS
vphas_0022,285.882352941,0.0,34.311320804244076,-2.690063190830689,,o20120429_00148.fit,g_SDSS
vphas_0022,285.882352941,0.0,34.311320804244076,-2.690063190830689,,o20120429_00149.fit,g_SDSS
vphas_0022,285.882352941,0.0,34.311320804244076,-2.690063190830689,,o20120429_00152.fit,r_SDSS
vphas_0022,285.882352941,0.0,34.311320804244076,-2.690063190830689,,o20120429_00153.fit,r_SDSS
vphas_0030,100.106951872,0.967741935484,210.81446008839472,-2.0075807457467785,,o20120119_00061.fit,u_SDSS
vphas_0030,100.106951872,0.967741935484,210.81446008839472,-2.0075807457467785,,o20120119_00062.fit,u_SDSS
vphas_0030,100.106951872,0.967741935484,210.81446008839472,-2.0075807457467785,,o20120119_00067.fit,g_SDSS
vphas_0030,100.106951872,0.967741935484,210.81446008839472,-2.0075807457467785,,o20120119_00068.fit,g_SDSS
vphas_0030,100.106951872,0.967741935484,210.81446008839472,-2.0075807457467785,,o20120119_00073.fit,r_SDSS
vphas_0030,100.106951872,0.967741935484,210.81446008839472,-2.0075807457467785,,o20120119_00074.fit,r_SDSS
vphas_0031,100.106951872,-0.967741935484,212.53821297118216,-2.890903783539037,,o20120223_00103.fit,u_SDSS
vphas_0031,100.106951872,-0.967741935484,212.53821297118216,-2.890903783539037,,o20120223_00104.fit,u_SDSS
vphas_0031,100.106951872,-0.967741935484,212.53821297118216,-2.890903783539037,,o20120223_00109.fit,g_SDSS
vphas_0031,100.106951872,-0.967741935484,212.53821297118216,-2.890903783539037,,o20120223_00110.fit,g_SDSS
vphas_0031,100.106951872,-0.967741935484,212.53821297118216,-2.890903783539037,,o20120223_00115.fit,r_SDSS
vphas_0031,100.106951872,-0.967741935484,212.53821297118216,-2.890903783539037,,o20120223_00116.fit,r_SDSS
vphas_0032,101.069518717,0.967741935484,211.25416538778634,-1.151379617602175,,o20120119_00063.fit,u_SDSS
vphas_0032,101.069518717,0.967741935484,211.25416538778634,-1.151379617602175,,o20120119_00064.fit,u_SDSS
vphas_0032,101.069518717,0.967741935484,211.25416538778634,-1.151379617602175,,o20120119_00069.fit,g_SDSS
vphas_0032,101.069518717,0.967741935484,211.25416538778634,-1.151379617602175,,o20120119_00070.fit,g_SDSS
vphas_0032,101.069518717,0.967741935484,211.25416538778634,-1.151379617602175,,o20120119_00075.fit,r_SDSS
vphas_0032,101.069518717,0.967741935484,211.25416538778634,-1.151379617602175,,o20120119_00076.fit,r_SDSS
vphas_0033,101.069518717,-0.967741935484,212.97724806269855,-2.0342368309462127,,o20120223_00105.fit,u_SDSS
vphas_0033,101.069518717,-0.967741935484,212.97724806269855,-2.0342368309462127,,o20120223_00106.fit,u_SDSS
vphas_0033,101.069518717,-0.967741935484,212.97724806269855,-2.0342368309462127,,o20120223_00111.fit,g_SDSS
vphas_0033,101.069518717,-0.967741935484,212.97724806269855,-2.0342368309462127,,o20120223_00112.fit,g_SDSS
vphas_0033,101.069518717,-0.967741935484,212.97724806269855,-2.0342368309462127,,o20120223_00117.fit,r_SDSS
vphas_0033,101.069518717,-0.967741935484,212.97724806269855,-2.0342368309462127,,o20120223_00118.fit,r_SDSS
vphas_0034,102.032085561,0.967741935484,211.69336363977823,-0.29498610892008276,,o20120119_00065.fit,u_SDSS
vphas_0034,102.032085561,0.967741935484,211.69336363977823,-0.29498610892008276,,o20120119_00066.fit,u_SDSS
vphas_0034,102.032085561,0.967741935484,211.69336363977823,-0.29498610892008276,,o20120119_00071.fit,g_SDSS
vphas_0034,102.032085561,0.967741935484,211.69336363977823,-0.29498610892008276,,o20120119_00072.fit,g_SDSS
vphas_0034,102.032085561,0.967741935484,211.69336363977823,-0.29498610892008276,,o20120119_00077.fit,r_SDSS
vphas_0034,102.032085561,0.967741935484,211.69336363977823,-0.29498610892008276,,o20120119_00078.fit,r_SDSS
vphas_0035,102.032085561,-0.967741935484,213.41606016988317,-1.1775750639809335,,o20120223_00107.fit,u_SDSS
vphas_0035,102.032085561,-0.967741935484,213.41606016988317,-1.1775750639809335,,o20120223_00108.fit,u_SDSS
vphas_0035,102.032085561,-0.967741935484,213.41606016988317,-1.1775750639809335,,o20120223_00113.fit,g_SDSS
vphas_0035,102.032085561,-0.967741935484,213.41606016988317,-1.1775750639809335,,o20120223_00114.fit,g_SDSS
vphas_0035,102.032085561,-0.967741935484,213.41606016988317,-1.1775750639809335,,o20120223_00119.fit,r_SDSS
vphas_0035,102.032085561,-0.967741935484,213.41606016988317,-1.1775750639809335,,o20120223_00120.fit,r_SDSS
vphas_0057,281.069518717,-0.967741935484,31.254165387786372,1.151379617602148,,o20130709_00091.fit,u_SDSS
vphas_0057,281.069518717,-0.967741935484,31.254165387786372,1.151379617602148,,o20130709_00092.fit,u_SDSS
vphas_0057,281.069518717,-0.967741935484,31.254165387786372,1.151379617602148,,o20130709_00097.fit,g_SDSS
vphas_0057,281.069518717,-0.967741935484,31.254165387786372,1.151379617602148,,o20130709_00098.fit,g_SDSS
vphas_0057,281.069518717,-0.967741935484,31.254165387786372,1.151379617602148,,o20130709_00099.fit,g_SDSS
vphas_0057,281.069518717,-0.967741935484,31.254165387786372,1.151379617602148,,o20130709_00106.fit,r_SDSS
vphas_0057,281.069518717,-0.967741935484,31.254165387786372,1.151379617602148,,o20130709_00107.fit,r_SDSS
vphas_0058,282.032085561,0.967741935484,33.416060169883146,1.177575063981018,,o20130701_00124.fit,u_SDSS
vphas_0058,282.032085561,0.967741935484,33.416060169883146,1.177575063981018,,o20130701_00125.fit,u_SDSS
vphas_0058,282.032085561,0.967741935484,33.416060169883146,1.177575063981018,,o20130701_00131.fit,g_SDSS
vphas_0058,282.032085561,0.967741935484,33.416060169883146,1.177575063981018,,o20130701_00132.fit,g_SDSS
vphas_0058,282.032085561,0.967741935484,33.416060169883146,1.177575063981018,,o20130701_00133.fit,g_SDSS
vphas_0058,282.032085561,0.967741935484,33.416060169883146,1.177575063981018,,o20130701_00139.fit,r_SDSS
vphas_0058,282.032085561,0.967741935484,33.416060169883146,1.177575063981018,,o20130701_00140.fit,r_SDSS
vphas_0059,282.032085561,-0.967741935484,31.693363639778198,0.294986108920156,,o20130709_00093.fit,u_SDSS
vphas_0059,282.032085561,-0.967741935484,31.693363639778198,0.294986108920156,,o20130709_00094.fit,u_SDSS
vphas_0059,282.032085561,-0.967741935484,31.693363639778198,0.294986108920156,,o20130709_00100.fit,g_SDSS
vphas_0059,282.032085561,-0.967741935484,31.693363639778198,0.294986108920156,,o20130709_00101.fit,g_SDSS
vphas_0059,282.032085561,-0.967741935484,31.693363639778198,0.294986108920156,,o20130709_00102.fit,g_SDSS
vphas_0059,282.032085561,-0.967741935484,31.693363639778198,0.294986108920156,,o20130709_00108.fit,r_SDSS
vphas_0059,282.032085561,-0.967741935484,31.693363639778198,0.294986108920156,,o20130709_00109.fit,r_SDSS
vphas_0060,282.994652406,0.967741935484,33.85484568279553,0.32096872966503737,,o20130701_00126.fit,u_SDSS
vphas_0060,282.994652406,0.967741935484,33.85484568279553,0.32096872966503737,,o20130701_00127.fit,u_SDSS
vphas_0060,282.994652406,0.967741935484,33.85484568279553,0.32096872966503737,,o20130701_00134.fit,g_SDSS
vphas_0060,282.994652406,0.967741935484,33.85484568279553,0.32096872966503737,,o20130701_00135.fit,g_SDSS
vphas_0060,282.994652406,0.967741935484,33.85484568279553,0.32096872966503737,,o20130701_00136.fit,g_SDSS
vphas_0060,282.994652406,0.967741935484,33.85484568279553,0.32096872966503737,,o20130701_00141.fit,r_SDSS
vphas_0060,282.994652406,0.967741935484,33.85484568279553,0.32096872966503737,,o20130701_00142.fit,r_SDSS
vphas_0061,282.994652406,-0.967741935484,32.13225127431973,-0.5615492964004549,,o20130709_00095.fit,u_SDSS
vphas_0061,282.994652406,-0.967741935484,32.13225127431973,-0.5615492964004549,,o20130709_00096.fit,u_SDSS
vphas_0061,282.994652406,-0.967741935484,32.13225127431973,-0.5615492964004549,,o20130709_00103.fit,g_SDSS
vphas_0061,282.994652406,-0.967741935484,32.13225127431973,-0.5615492964004549,,o20130709_00104.fit,g_SDSS
vphas_0061,282.994652406,-0.967741935484,32.13225127431973,-0.5615492964004549,,o20130709_00105.fit,g_SDSS
vphas_0061,282.994652406,-0.967741935484,32.13225127431973,-0.5615492964004549,,o20130709_00110.fit,r_SDSS
vphas_0061,282.994652406,-0.967741935484,32.13225127431973,-0.5615492964004549,,o20130709_00111.fit,r_SDSS
vphas_0062,283.957219251,0.967741935484,34.29380074280857,-0.5355319099238887,,o20120428_00207.fit,u_SDSS
vphas_0062,283.957219251,0.967741935484,34.29380074280857,-0.5355319099238887,,o20120428_00208.fit,u_SDSS
vphas_0062,283.957219251,0.967741935484,34.29380074280857,-0.5355319099238887,,o20120428_00211.fit,g_SDSS
vphas_0062,283.957219251,0.967741935484,34.29380074280857,-0.5355319099238887,,o20120428_00212.fit,g_SDSS
vphas_0062,283.957219251,0.967741935484,34.29380074280857,-0.5355319099238887,,o20120428_00215.fit,r_SDSS
vphas_0062,283.957219251,0.967741935484,34.29380074280857,-0.5355319099238887,,o20120428_00216.fit,r_SDSS
vphas_0064,284.919786096,0.967741935484,34.7331215493307,-1.3918764943070523,,o20120428_00209.fit,u_SDSS
vphas_0064,284.919786096,0.967741935484,34.7331215493307,-1.3918764943070523,,o20120428_00210.fit,u_SDSS
vphas_0064,284.919786096,0.967741935484,34.7331215493307,-1.3918764943070523,,o20120428_00213.fit,g_SDSS
vphas_0064,284.919786096,0.967741935484,34.7331215493307,-1.3918764943070523,,o20120428_00214.fit,g_SDSS
vphas_0064,284.919786096,0.967741935484,34.7331215493307,-1.3918764943070523,,o20120428_00217.fit,r_SDSS
vphas_0064,284.919786096,0.967741935484,34.7331215493307,-1.3918764943070523,,o20120428_00218.fit,r_SDSS
vphas_0066,285.882352941,0.967741935484,35.17300466385681,-2.2480144766548635,,o20120501_00163.fit,u_SDSS
vphas_0066,285.882352941,0.967741935484,35.17300466385681,-2.2480144766548635,,o20120501_00164.fit,u_SDSS
vphas_0066,285.882352941,0.967741935484,35.17300466385681,-2.2480144766548635,,o20120501_00167.fit,g_SDSS
vphas_0066,285.882352941,0.967741935484,35.17300466385681,-2.2480144766548635,,o20120501_00168.fit,g_SDSS
vphas_0066,285.882352941,0.967741935484,35.17300466385681,-2.2480144766548635,,o20120501_00172.fit,r_SDSS
vphas_0066,285.882352941,0.967741935484,35.17300466385681,-2.2480144766548635,,o20120501_00173.fit,r_SDSS
vphas_0068,286.844919786,0.967741935484,35.61364731488967,-3.103895036289041,,o20120501_00165.fit,u_SDSS
vphas_0068,286.844919786,0.967741935484,35.61364731488967,-3.103895036289041,,o20120501_00166.fit,u_SDSS
vphas_0068,286.844919786,0.967741935484,35.61364731488967,-3.103895036289041,,o20120501_00169.fit,g_SDSS
vphas_0068,286.844919786,0.967741935484,35.61364731488967,-3.103895036289041,,o20120501_00170.fit,g_SDSS
vphas_0068,286.844919786,0.967741935484,35.61364731488967,-3.103895036289041,,o20120501_00174.fit,r_SDSS
vphas_0068,286.844919786,0.967741935484,35.61364731488967,-3.103895036289041,,o20120501_00175.fit,r_SDSS
vphas_0075,99.1443850267,1.93548387097,209.51274736430884,-2.420525223618936,,o20120127_00028.fit,u_SDSS
vphas_0075,99.1443850267,1.93548387097,209.51274736430884,-2.420525223618936,,o20120127_00029.fit,u_SDSS
vphas_0075,99.1443850267,1.93548387097,209.51274736430884,-2.420525223618936,,o20120127_00034.fit,g_SDSS
vphas_0075,99.1443850267,1.93548387097,209.51274736430884,-2.420525223618936,,o20120127_00035.fit,g_SDSS
vphas_0075,99.1443850267,1.93548387097,209.51274736430884,-2.420525223618936,,o20120127_00040.fit,r_SDSS
vphas_0075,99.1443850267,1.93548387097,209.51274736430884,-2.420525223618936,,o20120127_00041.fit,r_SDSS
vphas_0077,100.106951872,1.93548387097,209.95333386026837,-1.565189082874335,,o20120127_00030.fit,u_SDSS
vphas_0077,100.106951872,1.93548387097,209.95333386026837,-1.565189082874335,,o20120127_00031.fit,u_SDSS
vphas_0077,100.106951872,1.93548387097,209.95333386026837,-1.565189082874335,,o20120127_00036.fit,g_SDSS
vphas_0077,100.106951872,1.93548387097,209.95333386026837,-1.565189082874335,,o20120127_00037.fit,g_SDSS
vphas_0077,100.106951872,1.93548387097,209.95333386026837,-1.565189082874335,,o20120127_00042.fit,r_SDSS
vphas_0077,100.106951872,1.93548387097,209.95333386026837,-1.565189082874335,,o20120127_00043.fit,r_SDSS
vphas_0079,101.069518717,1.93548387097,210.39307553201735,-0.7095109534361945,,o20120127_00032.fit,u_SDSS
vphas_0079,101.069518717,1.93548387097,210.39307553201735,-0.7095109534361945,,o20120127_00033.fit,u_SDSS
vphas_0079,101.069518717,1.93548387097,210.39307553201735,-0.7095109534361945,,o20120127_00038.fit,g_SDSS
vphas_0079,101.069518717,1.93548387097,210.39307553201735,-0.7095109534361945,,o20120127_00039.fit,g_SDSS
vphas_0079,101.069518717,1.93548387097,210.39307553201735,-0.7095109534361945,,o20120127_00044.fit,r_SDSS
vphas_0079,101.069518717,1.93548387097,210.39307553201735,-0.7095109534361945,,o20120127_00045.fit,r_SDSS
vphas_0082,102.032085561,-1.93548387097,214.27776636701628,-1.6185201510942673,,o20121219_00040.fit,u_SDSS
vphas_0082,102.032085561,-1.93548387097,214.27776636701628,-1.6185201510942673,,o20121219_00041.fit,u_SDSS
vphas_0082,102.032085561,-1.93548387097,214.27776636701628,-1.6185201510942673,,o20121219_00046.fit,g_SDSS
vphas_0082,102.032085561,-1.93548387097,214.27776636701628,-1.6185201510942673,,o20121219_00047.fit,g_SDSS
vphas_0082,102.032085561,-1.93548387097,214.27776636701628,-1.6185201510942673,,o20121219_00052.fit,r_SDSS
vphas_0082,102.032085561,-1.93548387097,214.27776636701628,-1.6185201510942673,,o20121219_00053.fit,r_SDSS
vphas_0084,102.994652406,-1.93548387097,214.71620327515743,-0.7621688032425005,,o20121219_00042.fit,u_SDSS
vphas_0084,102.994652406,-1.93548387097,214.71620327515743,-0.7621688032425005,,o20121219_00043.fit,u_SDSS
vphas_0084,102.994652406,-1.93548387097,214.71620327515743,-0.7621688032425005,,o20121219_00048.fit,g_SDSS
vphas_0084,102.994652406,-1.93548387097,214.71620327515743,-0.7621688032425005,,o20121219_00049.fit,g_SDSS
vphas_0084,102.994652406,-1.93548387097,214.71620327515743,-0.7621688032425005,,o20121219_00054.fit,r_SDSS
vphas_0084,102.994652406,-1.93548387097,214.71620327515743,-0.7621688032425005,,o20121219_00055.fit,r_SDSS
vphas_0086,103.957219251,-1.93548387097,215.15495169723948,0.09397835939210335,,o20121219_00044.fit,u_SDSS
vphas_0086,103.957219251,-1.93548387097,215.15495169723948,0.09397835939210335,,o20121219_00045.fit,u_SDSS
vphas_0086,103.957219251,-1.93548387097,215.15495169723948,0.09397835939210335,,o20121219_00050.fit,g_SDSS
vphas_0086,103.957219251,-1.93548387097,215.15495169723948,0.09397835939210335,,o20121219_00051.fit,g_SDSS
vphas_0086,103.957219251,-1.93548387097,215.15495169723948,0.09397835939210335,,o20121219_00056.fit,r_SDSS
vphas_0086,103.957219251,-1.93548387097,215.15495169723948,0.09397835939210335,,o20121219_00057.fit,r_SDSS
vphas_0104,281.069518717,-1.93548387097,30.393075532017356,0.7095109534361771,,o20130702_00095.fit,u_SDSS
vphas_0104,281.069518717,-1.93548387097,30.393075532017356,0.7095109534361771,,o20130702_00096.fit,u_SDSS
vphas_0104,281.069518717,-1.93548387097,30.393075532017356,0.7095109534361771,,o20130702_00101.fit,g_SDSS
vphas_0104,281.069518717,-1.93548387097,30.393075532017356,0.7095109534361771,,o20130702_00102.fit,g_SDSS
vphas_0104,281.069518717,-1.93548387097,30.393075532017356,0.7095109534361771,,o20130702_00103.fit,g_SDSS
vphas_0104,281.069518717,-1.93548387097,30.393075532017356,0.7095109534361771,,o20130702_00110.fit,r_SDSS
vphas_0104,281.069518717,-1.93548387097,30.393075532017356,0.7095109534361771,,o20130702_00111.fit,r_SDSS
vphas_0106,282.032085561,-1.93548387097,30.83216895908676,-0.14645821426632594,,o20130702_00097.fit,u_SDSS
vphas_0106,282.032085561,-1.93548387097,30.83216895908676,-0.14645821426632594,,o20130702_00098.fit,u_SDSS
vphas_0106,282.032085561,-1.93548387097,30.83216895908676,-0.14645821426632594,,o20130702_00104.fit,g_SDSS
vphas_0106,282.032085561,-1.93548387097,30.83216895908676,-0.14645821426632594,,o20130702_00105.fit,g_SDSS
vphas_0106,282.032085561,-1.93548387097,30.83216895908676,-0.14645821426632594,,o20130702_00106.fit,g_SDSS
vphas_0106,282.032085561,-1.93548387097,30.83216895908676,-0.14645821426632594,,o20130702_00112.fit,r_SDSS
vphas_0106,282.032085561,-1.93548387097,30.83216895908676,-0.14645821426632594,,o20130702_00113.fit,r_SDSS
vphas_0107,282.994652406,1.93548387097,34.71620327515745,0.7621688032424704,,o20120519_00196.fit,u_SDSS
vphas_0107,282.994652406,1.93548387097,34.71620327515745,0.7621688032424704,,o20120519_00197.fit,u_SDSS
vphas_0107,282.994652406,1.93548387097,34.71620327515745,0.7621688032424704,,o20120519_00200.fit,g_SDSS
vphas_0107,282.994652406,1.93548387097,34.71620327515745,0.7621688032424704,,o20120519_00201.fit,g_SDSS
vphas_0107,282.994652406,1.93548387097,34.71620327515745,0.7621688032424704,,o20120519_00204.fit,r_SDSS
vphas_0107,282.994652406,1.93548387097,34.71620327515745,0.7621688032424704,,o20120519_00205.fit,r_SDSS
vphas_0108,282.994652406,-1.93548387097,31.270810128792142,-1.0026678079166584,,o20130702_00099.fit,u_SDSS
vphas_0108,282.994652406,-1.93548387097,31.270810128792142,-1.0026678079166584,,o20130702_00100.fit,u_SDSS
vphas_0108,282.994652406,-1.93548387097,31.270810128792142,-1.0026678079166584,,o20130702_00107.fit,g_SDSS
vphas_0108,282.994652406,-1.93548387097,31.270810128792142,-1.0026678079166584,,o20130702_00108.fit,g_SDSS
vphas_0108,282.994652406,-1.93548387097,31.270810128792142,-1.0026678079166584,,o20130702_00109.fit,g_SDSS
vphas_0108,282.994652406,-1.93548387097,31.270810128792142,-1.0026678079166584,,o20130702_00114.fit,r_SDSS
vphas_0108,282.994652406,-1.93548387097,31.270810128792142,-1.0026678079166584,,o20130702_00115.fit,r_SDSS
vphas_0109,283.957219251,1.93548387097,35.15495169723948,-0.09397835939210969,,o20120519_00198.fit,u_SDSS
vphas_0109,283.957219251,1.93548387097,35.15495169723948,-0.09397835939210969,,o20120519_00199.fit,u_SDSS
vphas_0109,283.957219251,1.93548387097,35.15495169723948,-0.09397835939210969,,o20120519_00202.fit,g_SDSS
vphas_0109,283.957219251,1.93548387097,35.15495169723948,-0.09397835939210969,,o20120519_00203.fit,g_SDSS
vphas_0109,283.957219251,1.93548387097,35.15495169723948,-0.09397835939210969,,o20120519_00206.fit,r_SDSS
vphas_0109,283.957219251,1.93548387097,35.15495169723948,-0.09397835939210969,,o20120519_00207.fit,r_SDSS
vphas_0111,284.919786096,1.93548387097,35.59420738007595,-0.9498709101837008,,o20120527_00257.fit,u_SDSS
vphas_0111,284.919786096,1.93548387097,35.59420738007595,-0.9498709101837008,,o20120527_00258.fit,u_SDSS
vphas_0111,284.919786096,1.93548387097,35.59420738007595,-0.9498709101837008,,o20120527_00261.fit,g_SDSS
vphas_0111,284.919786096,1.93548387097,35.59420738007595,-0.9498709101837008,,o20120527_00262.fit,g_SDSS
vphas_0111,284.919786096,1.93548387097,35.59420738007595,-0.9498709101837008,,o20120527_00265.fit,r_SDSS
vphas_0111,284.919786096,1.93548387097,35.59420738007595,-0.9498709101837008,,o20120527_00266.fit,r_SDSS
vphas_0113,285.882352941,1.93548387097,36.034166446160455,-1.805458149584806,,o20120527_00259.fit,u_SDSS
vphas_0113,285.882352941,1.93548387097,36.034166446160455,-1.805458149584806,,o20120527_00260.fit,u_SDSS
vphas_0113,285.882352941,1.93548387097,36.034166446160455,-1.805458149584806,,o20120527_00263.fit,g_SDSS
vphas_0113,285.882352941,1.93548387097,36.034166446160455,-1.805458149584806,,o20120527_00264.fit,g_SDSS
vphas_0113,285.882352941,1.93548387097,36.034166446160455,-1.805458149584806,,o20120527_00267.fit,r_SDSS
vphas_0113,285.882352941,1.93548387097,36.034166446160455,-1.805458149584806,,o20120527_00268.fit,r_SDSS
vphas_0115,286.844919786,1.93548387097,36.47502569653342,-2.6606890177139717,,o20130706_00036.fit,u_SDSS
vphas_0115,286.844919786,1.93548387097,36.47502569653342,-2.6606890177139717,,o20130706_00037.fit,u_SDSS
vphas_0115,286.844919786,1.93548387097,36.47502569653342,-2.6606890177139717,,o20130706_00042.fit,g_SDSS
vphas_0115,286.844919786,1.93548387097,36.47502569653342,-2.6606890177139717,,o20130706_00043.fit,g_SDSS
vphas_0115,286.844919786,1.93548387097,36.47502569653342,-2.6606890177139717,,o20130706_00044.fit,g_SDSS
vphas_0115,286.844919786,1.93548387097,36.47502569653342,-2.6606890177139717,,o20130706_00051.fit,r_SDSS
vphas_0115,286.844919786,1.93548387097,36.47502569653342,-2.6606890177139717,,o20130706_00052.fit,r_SDSS
vphas_0117,287.807486631,1.93548387097,36.916982914348274,-3.5155120061120524,,o20130706_00038.fit,u_SDSS
vphas_0117,287.807486631,1.93548387097,36.916982914348274,-3.5155120061120524,,o20130706_00039.fit,u_SDSS
vphas_0117,287.807486631,1.93548387097,36.916982914348274,-3.5155120061120524,,o20130706_00045.fit,g_SDSS
vphas_0117,287.807486631,1.93548387097,36.916982914348274,-3.5155120061120524,,o20130706_00046.fit,g_SDSS
vphas_0117,287.807486631,1.93548387097,36.916982914348274,-3.5155120061120524,,o20130706_00047.fit,g_SDSS
